time,m_target_x,m_target_y,m_target_z
237.60000000051105,-0.7353383372479013,-0.1446872470433538,0.6620748676067588
237.61666666717775,-0.7350913625300999,-0.14583965206927016,0.6620962804743397
237.63333333384446,-0.734842345892319,-0.14699043665611078,0.6621182207243049
237.65000000051117,-0.7345912880262727,-0.14813958801738727,0.6621406965426158
237.66666666717788,-0.7343381896293424,-0.1492870933847678,0.6621637161613642
237.6833333338446,-0.7340830514045799,-0.1504329400082022,0.6621872878582233
237.7000000005113,-0.7338258740607027,-0.1515771151560706,0.6622114199558998
237.716666667178,-0.733566658312091,-0.15271960611533247,0.6622361208215766
237.7333333338447,-0.7333054048787895,-0.15386040019165065,0.6622613988663537
237.75000000051142,-0.733042114486501,-0.15499948470955208,0.6622872625446853
237.76666666717813,-0.7327767878665881,-0.15613684701255137,0.6623137203538098
237.78333333384484,-0.7325094257560695,-0.15727247446329887,0.6623407808331783
237.80000000051155,-0.7322400288976164,-0.15840635444372836,0.6623684525638776
237.81666666717825,-0.7319685980395545,-0.15953847435518015,0.6623967441680482
237.83333333384496,-0.731695133935857,-0.16066882161856064,0.6624256643082992
237.85000000051167,-0.7314196373461468,-0.161797383674465,0.6624552216871183
237.86666666717838,-0.7311421090356927,-0.16292414798332405,0.6624854250462777
237.8833333338451,-0.7308625497754051,-0.16404910202555073,0.6625162831662358
237.9000000005118,-0.7305809603418387,-0.16517223330166245,0.6625478048655341
237.9166666671785,-0.7302973415171851,-0.1662935293324392,0.662579999000191
237.9333333338452,-0.7300116940892745,-0.16741297765904528,0.6626128744630906
237.95000000051192,-0.7297240188515725,-0.16853056584317508,0.6626464401833674
237.96666666717863,-0.7294343166031757,-0.16964628146719846,0.6626807051257868
237.98333333384534,-0.7291425881488135,-0.1707601121342818,0.6627156782901226
238.00000000051205,-0.7288488342988413,-0.171872045468545,0.6627513687105282
238.01666666717875,-0.7285530558692426,-0.17298206911518238,0.662787785454906
238.03333333384546,-0.7282552536816242,-0.17409017074060681,0.6628249376242715
238.05000000051217,-0.7279554285632134,-0.1751963380325942,0.6628628343521135
238.06666666717888,-0.7276535813468586,-0.17630055870040356,0.6629014848037498
238.0833333338456,-0.7273497128710228,-0.17740282047493233,0.6629408981756817
238.1000000005123,-0.7270438239797856,-0.17850311110883654,0.6629810836949399
238.116666667179,-0.7267359155228388,-0.1796014183766736,0.6630220506184303
238.1333333338457,-0.7264259883554822,-0.18069773007504547,0.6630638082322747
238.15000000051242,-0.7261140433386257,-0.18179203402271762,0.6631063658511471
238.16666666717913,-0.7258000813387817,-0.18288431806077327,0.6631497328176071
238.18333333384584,-0.7254841032280674,-0.18397457005273196,0.6631939185014283
238.20000000051255,-0.7251661098842,-0.18506277788469155,0.6632389322989247
238.21666666717925,-0.7248461021904931,-0.1861489294654698,0.6632847836322712
238.23333333384596,-0.724524081035858,-0.18723301272672238,0.6633314819488221
238.25000000051267,-0.7242000473147963,-0.1883150156230954,0.6633790367204259
238.26666666717938,-0.723874001927402,-0.18939492613234332,0.6634274574427349
238.2833333338461,-0.7235459457793576,-0.19047273225546935,0.6634767536345122
238.3000000005128,-0.7232158797819281,-0.19154842201686548,0.6635269348369367
